line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
229  2.412710485444731E+07   10.308942  4.315539  3.582723  6.6125353E-01  3.2462025E-01  6.7275601E-04  7.8885240E-05  3.5789204E-03  4.4696434E-03  7.7817686E-06  5.0459862E-06  1.8734711E-03  1.2121262E-04  1.074E-09  0.1111  3.582723   -6.493  3.271017  8.236191  0.0000000E+00  4.6374799E-01  4.6102911E-01  5.7592141E-13  3.3917728E-06  5.7194514E-02  1.4137102E-09  7.5864998E-06  1.8237775E-03  1.2754088E-02  1.675E-07  1.414E-08  1.273E-03  9.995E-01  1.001E+00  6.38E+01  0.00E+00  2.34E+00  0.051303  0.057919  0.0000000E+00  6.8037202022E-02       0.420   327.77   -6.0388   -4.8589    1.8489    1.5991    0.8531    1.6936    1.0244    0.1767    3.8084   -1.1799
230  2.413737966718435E+07   10.304606  4.317242  3.582857  6.6122381E-01  3.2464997E-01  6.7261011E-04  7.8877548E-05  3.5793678E-03  4.4693367E-03  7.7820117E-06  5.0450403E-06  1.8734680E-03  1.2120418E-04  1.070E-09  0.1114  3.582857   -6.490  3.270953  8.236710  0.0000000E+00  4.5961957E-01  4.6384123E-01  5.7151624E-13  3.4810735E-06  5.8511084E-02  1.4677755E-09  8.9264656E-06  1.8237790E-03  1.2752041E-02  1.660E-07  1.455E-08  1.272E-03  9.995E-01  1.001E+00  6.38E+01  0.00E+00  2.40E+00  0.052428  0.058108  0.0000000E+00  6.7792700703E-02       0.418   328.21   -6.0431   -4.8654    1.8475    1.5986    0.8525    1.6919    1.0238    0.1765    3.8053   -1.1777
231  2.414770738979122E+07   10.300265  4.319319  3.582978  6.6120201E-01  3.2467184E-01  6.7250284E-04  7.8871886E-05  3.5796970E-03  4.4691111E-03  7.7821904E-06  5.0443447E-06  1.8734657E-03  1.2119797E-04  1.065E-09  0.1120  3.582978   -6.486  3.270928  8.237238  0.0000000E+00  4.5552064E-01  4.6660225E-01  5.8681911E-13  4.2176109E-06  5.9849302E-02  1.5071443E-09  9.0611217E-06  1.8237807E-03  1.2750444E-02  1.645E-07  1.497E-08  1.273E-03  9.994E-01  1.001E+00  6.37E+01  0.00E+00  2.46E+00  0.053627  0.058322  0.0000000E+00  6.7547294930E-02       0.417   328.81   -6.0483   -4.8725    1.8463    1.5982    0.8519    1.6904    1.0233    0.1763    3.8025   -1.1758
232  2.415793458300148E+07   10.295957  4.322240  3.583197  6.6118578E-01  3.2468800E-01  6.7242336E-04  7.8867688E-05  3.5799408E-03  4.4689439E-03  7.7823227E-06  5.0438292E-06  1.8734641E-03  1.2119337E-04  1.060E-09  0.1124  3.583197   -6.481  3.271013  8.237783  0.0000000E+00  4.5140719E-01  4.6935970E-01  5.9574847E-13  3.4098725E-06  6.1204649E-02  1.5093901E-09  8.7584253E-06  1.8237824E-03  1.2751802E-02  1.630E-07  1.555E-08  1.273E-03  9.994E-01  1.001E+00  6.36E+01  0.00E+00  2.54E+00  0.055315  0.058599  0.0000000E+00  6.7302991698E-02       0.414   329.58   -6.0556   -4.8834    1.8442    1.5975    0.8508    1.6876    1.0224    0.1760    3.7974   -1.1722
233  2.416690721173500E+07   10.292453  4.327347  3.584203  6.6117539E-01  3.2469845E-01  6.7237230E-04  7.8864989E-05  3.5800975E-03  4.4688365E-03  7.7824077E-06  5.0434980E-06  1.8734630E-03  1.2119041E-04  1.055E-09  0.1129  3.584203   -6.472  3.271343  8.238325  0.0000000E+00  4.4732051E-01  4.7217062E-01  6.2220417E-13  2.7938714E-06  6.2479683E-02  1.4311747E-09  7.2534167E-06  1.8237841E-03  1.2754339E-02  1.619E-07  1.683E-08  1.273E-03  9.993E-01  1.002E+00  6.35E+01  0.00E+00  2.71E+00  0.058766  0.058991  0.0000000E+00  6.7099806144E-02       0.413   329.98   -6.0684   -4.9120    1.8347    1.5938    0.8462    1.6749    1.0181    0.1746    3.7739   -1.1564
234  2.417531222852092E+07   10.289058  4.336126  3.584984  6.6116385E-01  3.2470999E-01  6.7231568E-04  7.8861995E-05  3.5802713E-03  4.4687173E-03  7.7825019E-06  5.0431307E-06  1.8734618E-03  1.2118713E-04  1.050E-09  0.1133  3.584984   -6.458  3.271749  8.238850  0.0000000E+00  4.4316600E-01  4.7505800E-01  6.3481072E-13  1.9225710E-06  6.3745816E-02  1.3108072E-09  5.6021973E-06  1.8237858E-03  1.2757452E-02  1.607E-07  1.922E-08  1.274E-03  9.990E-01  1.003E+00  6.33E+01  0.00E+00  3.08E+00  0.066179  0.059632  0.0000000E+00  6.6898116863E-02       0.408   332.10   -6.0903   -4.9458    1.8271    1.5910    0.8428    1.6654    1.0149    0.1736    3.7564   -1.1445
235  2.418385156763698E+07   10.285555  4.354063  3.588109  6.6115187E-01  3.2472197E-01  6.7225704E-04  7.8858890E-05  3.5804513E-03  4.4685939E-03  7.7825994E-06  5.0427501E-06  1.8734606E-03  1.2118374E-04  1.045E-09  0.1137  3.588109   -6.425  3.272059  8.239322  0.0000000E+00  4.3905578E-01  4.7787665E-01  6.4039745E-13  2.8610193E-06  6.5037976E-02  1.2451276E-09  5.9032588E-06  1.8237876E-03  1.2755329E-02  1.596E-07  2.695E-08  1.274E-03  9.980E-01  1.006E+00  6.30E+01  0.00E+00  4.20E+00  0.088742  0.060953  0.0000000E+00  6.6673369872E-02       0.402   334.07   -6.1352   -5.0355    1.7988    1.5793    0.8304    1.6302    1.0023    0.1708    3.6907   -1.0996
236  2.419093676267488E+07   10.282008  4.364841  3.591972  6.6114078E-01  3.2473306E-01  6.7220257E-04  7.8856006E-05  3.5806186E-03  4.4684791E-03  7.7826899E-06  5.0423967E-06  1.8734594E-03  1.2118058E-04  1.040E-09  0.1139  3.591972   -6.404  3.272212  8.239687  0.0000000E+00  4.3583368E-01  4.8001818E-01  6.4265661E-13  2.6940956E-06  6.6118545E-02  1.2380695E-09  6.9204800E-06  1.8237891E-03  1.2754096E-02  1.584E-07  4.063E-08  1.274E-03  9.955E-01  1.014E+00  6.33E+01  0.00E+00  6.03E+00  0.123631  0.061840  0.0000000E+00  6.6447784962E-02       0.407   332.03   -6.1621   -5.1118    1.7648    1.5636    0.8158    1.5912    0.9880    0.1667    3.6185   -1.0503
237  2.419806045004094E+07   10.278473  4.377217  3.612233  6.6112887E-01  3.2474497E-01  6.7214435E-04  7.8852920E-05  3.5807974E-03  4.4683565E-03  7.7827867E-06  5.0420189E-06  1.8734582E-03  1.2117720E-04  1.035E-09  0.1141  3.612233   -6.360  3.272664  8.240099  0.0000000E+00  4.3235307E-01  4.8236272E-01  6.5476569E-13  2.2665626E-06  6.7253903E-02  1.1733956E-09  5.1222995E-06  1.8237907E-03  1.2756701E-02  1.572E-07  1.183E-07  1.275E-03  9.788E-01  1.072E+00  6.69E+01  0.00E+00  1.38E+01  0.235625  0.062913  0.0000000E+00  6.6147643203E-02       0.479   305.55   -6.1930   -5.3424    1.5737    1.4696    0.7446    1.4191    0.9192    0.1487    3.2941   -0.8507
238  2.420689989147753E+07   10.274620  4.386496  3.647805  6.6111531E-01  3.2475854E-01  6.7207796E-04  7.8849400E-05  3.5810013E-03  4.4682166E-03  7.7828970E-06  5.0415880E-06  1.8734568E-03  1.2117335E-04  1.030E-09  0.1143  3.647805   -6.469  3.273295  8.240555  0.0000000E+00  4.2822097E-01  4.8510772E-01  6.5739079E-13  2.4464532E-06  6.8641056E-02  1.1346213E-09  5.4249975E-06  1.8237927E-03  1.2755739E-02  1.560E-07  4.140E-07  1.277E-03  9.224E-01  1.379E+00  7.66E+01  0.00E+00  3.33E+01  0.365077  0.063791  0.0000000E+00  6.5712374140E-02       0.619   260.02   -6.2162   -5.6539    1.2011    1.2665    0.6243    1.1768    0.7930    0.1222    2.7826   -0.5623
239  2.421551709975749E+07   10.271041  4.389232  3.672512  6.6110510E-01  3.2476874E-01  6.7202809E-04  7.8846754E-05  3.5811545E-03  4.4681116E-03  7.7829799E-06  5.0412642E-06  1.8734557E-03  1.2117046E-04  1.024E-09  0.1146  3.672512   -6.535  3.273942  8.241058  0.0000000E+00  4.2414027E-01  4.8780889E-01  6.6686101E-13  2.5027544E-06  7.0020536E-02  1.0902442E-09  5.3984877E-06  1.8237948E-03  1.2755374E-02  1.548E-07  6.759E-07  1.277E-03  9.160E-01  1.424E+00  8.35E+01  0.00E+00  4.07E+01  0.371040  0.064103  0.0000000E+00  6.5333838472E-02       0.716   232.67   -6.2231   -5.8210    0.9733    1.1267    0.5501    1.0539    0.7054    0.1085    2.4709   -0.4021
240  2.422489360386113E+07   10.267469  4.389937  3.688786  6.6109344E-01  3.2478046E-01  6.7197075E-04  7.8843712E-05  3.5813306E-03  4.4679908E-03  7.7830751E-06  5.0408921E-06  1.8734545E-03  1.2116714E-04  1.019E-09  0.1149  3.688786   -6.604  3.274357  8.241603  0.0000000E+00  4.2001395E-01  4.9046690E-01  6.7761992E-13  2.8850425E-06  7.1489205E-02  1.1085182E-09  6.4068530E-06  1.8237969E-03  1.2753216E-02  1.536E-07  8.549E-07  1.278E-03  9.280E-01  1.339E+00  8.79E+01  0.00E+00  4.10E+01  0.358697  0.064243  0.0000000E+00  6.5024074509E-02       0.779   216.26   -6.2248   -5.9056    0.8113    1.0353    0.5048    0.9840    0.6467    0.0994    2.2766   -0.3192
241  2.423433629358175E+07   10.263966  4.390690  3.695547  6.6108127E-01  3.2479263E-01  6.7191128E-04  7.8840556E-05  3.5815133E-03  4.4678654E-03  7.7831739E-06  5.0405060E-06  1.8734532E-03  1.2116368E-04  1.014E-09  0.1154  3.695547   -6.632  3.274606  8.242161  0.0000000E+00  4.1588741E-01  4.9309445E-01  6.8849385E-13  2.6837533E-06  7.2987998E-02  1.1228682E-09  6.5410234E-06  1.8237991E-03  1.2753034E-02  1.525E-07  9.315E-07  1.278E-03  9.339E-01  1.300E+00  9.01E+01  0.00E+00  4.07E+01  0.350898  0.064379  0.0000000E+00  6.4757424390E-02       0.805   209.94   -6.2267   -5.9405    0.7310    0.9930    0.4854    0.9538    0.6212    0.0961    2.1922   -0.2862
242  2.424464753437056E+07   10.260027  4.391760  3.698919  6.6106340E-01  3.2481050E-01  6.7182391E-04  7.8835916E-05  3.5817818E-03  4.4676812E-03  7.7833190E-06  5.0399388E-06  1.8734514E-03  1.2115861E-04  1.009E-09  0.1158  3.698919   -6.645  3.274619  8.242713  0.0000000E+00  4.1179916E-01  4.9558047E-01  6.8321304E-13  2.9161997E-06  7.4590523E-02  1.2007221E-09  7.6457573E-06  1.8238016E-03  1.2750962E-02  1.512E-07  9.688E-07  1.278E-03  9.369E-01  1.281E+00  9.07E+01  0.00E+00  4.06E+01  0.346355  0.064556  0.0000000E+00  6.4480734324E-02       0.817   207.03   -6.2294   -5.9592    0.6897    0.9719    0.4759    0.9386    0.6086    0.0944    2.1506   -0.2702
243  2.425422313705530E+07   10.256213  4.392863  3.700883  6.6104997E-01  3.2482394E-01  6.7175813E-04  7.8832421E-05  3.5819839E-03  4.4675425E-03  7.7834282E-06  5.0395116E-06  1.8734500E-03  1.2115480E-04  1.004E-09  0.1164  3.700883   -6.652  3.274852  8.243310  0.0000000E+00  4.0767447E-01  4.9812973E-01  6.9873999E-13  2.6503217E-06  7.6165361E-02  1.1780316E-09  6.1814153E-06  1.8238041E-03  1.2752809E-02  1.499E-07  9.871E-07  1.279E-03  9.390E-01  1.268E+00  9.14E+01  0.00E+00  4.03E+01  0.343028  0.064731  0.0000000E+00  6.4226951475E-02       0.823   205.48   -6.2322   -5.9711    0.6657    0.9599    0.4704    0.9299    0.6013    0.0933    2.1268   -0.2610
244  2.426395952550691E+07   10.252211  4.393976  3.702590  6.6104046E-01  3.2483345E-01  6.7171165E-04  7.8829951E-05  3.5821268E-03  4.4674445E-03  7.7835053E-06  5.0392098E-06  1.8734490E-03  1.2115210E-04  9.969E-10  0.1169  3.702590   -6.658  3.275015  8.243886  0.0000000E+00  4.0356400E-01  5.0062017E-01  7.0440289E-13  3.0755764E-06  7.7785520E-02  1.1668116E-09  6.1560891E-06  1.8238069E-03  1.2751797E-02  1.486E-07  1.004E-06  1.279E-03  9.407E-01  1.258E+00  9.18E+01  0.00E+00  3.99E+01  0.340237  0.064910  0.0000000E+00  6.3969966636E-02       0.829   204.17   -6.2349   -5.9817    0.6449    0.9496    0.4658    0.9225    0.5950    0.0923    2.1065   -0.2532
245  2.427325685015653E+07   10.248403  4.394950  3.703993  6.6103114E-01  3.2484276E-01  6.7166624E-04  7.8827537E-05  3.5822663E-03  4.4673488E-03  7.7835807E-06  5.0389149E-06  1.8734480E-03  1.2114947E-04  9.912E-10  0.1173  3.703993   -6.662  3.275288  8.244481  0.0000000E+00  3.9945448E-01  5.0312237E-01  7.2311638E-13  2.0588454E-06  7.9391908E-02  1.1089609E-09  5.1567932E-06  1.8238097E-03  1.2754239E-02  1.473E-07  1.017E-06  1.280E-03  9.419E-01  1.251E+00  9.21E+01  0.00E+00  3.99E+01  0.338121  0.065069  0.0000000E+00  6.3728052036E-02       0.833   203.12   -6.2374   -5.9905    0.6278    0.9412    0.4620    0.9163    0.5899    0.0915    2.0899   -0.2469
246  2.428188750398724E+07   10.245083  4.395878  3.705269  6.6102227E-01  3.2485157E-01  6.7162299E-04  7.8825236E-05  3.5823993E-03  4.4672575E-03  7.7836524E-06  5.0386340E-06  1.8734471E-03  1.2114695E-04  9.855E-10  0.1179  3.705269   -6.665  3.275624  8.245062  0.0000000E+00  3.9533424E-01  5.0567638E-01  7.3727517E-13  2.2505944E-06  8.0958109E-02  1.0305881E-09  4.9884323E-06  1.8238123E-03  1.2753774E-02  1.462E-07  1.032E-06  1.280E-03  9.428E-01  1.245E+00  9.24E+01  0.00E+00  3.99E+01  0.336503  0.065211  0.0000000E+00  6.3511446154E-02       0.837   202.17   -6.2397   -5.9984    0.6121    0.9334    0.4586    0.9108    0.5852    0.0908    2.0748   -0.2412
247  2.429453674925669E+07   10.241493  4.397456  3.707913  6.6101295E-01  3.2486095E-01  6.7157734E-04  7.8822806E-05  3.5825397E-03  4.4671612E-03  7.7837281E-06  5.0383375E-06  1.8734461E-03  1.2114430E-04  9.804E-10  0.1184  3.707913   -6.672  3.275868  8.245859  0.0000000E+00  3.8971548E-01  5.0906736E-01  7.4400279E-13  2.3437147E-06  8.3185925E-02  1.0266899E-09  5.6237002E-06  1.8238160E-03  1.2752368E-02  1.451E-07  1.062E-06  1.280E-03  9.446E-01  1.235E+00  9.32E+01  0.00E+00  3.95E+01  0.333139  0.065425  0.0000000E+00  6.3235164238E-02       0.845   200.13   -6.2436   -6.0137    0.5794    0.9172    0.4515    0.8994    0.5756    0.0894    2.0437   -0.2300
248  2.430389164032266E+07   10.237905  4.398222  3.709058  6.6100300E-01  3.2487090E-01  6.7152872E-04  7.8820216E-05  3.5826892E-03  4.4670586E-03  7.7838087E-06  5.0380216E-06  1.8734451E-03  1.2114148E-04  9.747E-10  0.1189  3.709058   -6.675  3.276110  8.246432  0.0000000E+00  3.8561915E-01  5.1145984E-01  7.5177827E-13  2.3739079E-06  8.4889650E-02  1.0226586E-09  5.4302566E-06  1.8238190E-03  1.2752152E-02  1.439E-07  1.073E-06  1.281E-03  9.458E-01  1.228E+00  9.35E+01  0.00E+00  3.95E+01  0.330967  0.065554  0.0000000E+00  6.3007274208E-02       0.849   199.28   -6.2456   -6.0203    0.5653    0.9101    0.4485    0.8946    0.5714    0.0887    2.0303   -0.2253
249  2.431322722229329E+07   10.234390  4.399182  3.710201  6.6099350E-01  3.2488041E-01  6.7148247E-04  7.8817750E-05  3.5828314E-03  4.4669609E-03  7.7838854E-06  5.0377212E-06  1.8734442E-03  1.2113879E-04  9.697E-10  0.1193  3.710201   -6.679  3.276428  8.247029  0.0000000E+00  3.8151249E-01  5.1383426E-01  7.6340296E-13  2.4798553E-06  8.6621840E-02  1.0138732E-09  5.4563564E-06  1.8238223E-03  1.2751539E-02  1.428E-07  1.083E-06  1.281E-03  9.469E-01  1.222E+00  9.38E+01  0.00E+00  3.92E+01  0.328831  0.065703  0.0000000E+00  6.2784135177E-02       0.852   198.49   -6.2480   -6.0273    0.5511    0.9031    0.4455    0.8898    0.5672    0.0881    2.0171   -0.2207
250  2.432279790332143E+07   10.230705  4.400263  3.711380  6.6096967E-01  3.2490424E-01  6.7136618E-04  7.8811543E-05  3.5831893E-03  4.4667152E-03  7.7840780E-06  5.0369653E-06  1.8734417E-03  1.2113203E-04  9.665E-10  0.1197  3.711380   -6.680  3.276714  8.247624  0.0000000E+00  3.7738192E-01  5.1617026E-01  7.7027825E-13  2.4181691E-06  8.8416253E-02  1.0129329E-09  5.3175481E-06  1.8238257E-03  1.2751371E-02  1.416E-07  1.097E-06  1.282E-03  9.475E-01  1.218E+00  9.42E+01  0.00E+00  3.92E+01  0.327455  0.065871  0.0000000E+00  6.2554897972E-02       0.856   197.68   -6.2507   -6.0345    0.5365    0.8957    0.4425    0.8849    0.5629    0.0875    2.0034   -0.2161
251  2.433260506471790E+07   10.226964  4.401312  3.712704  6.6094584E-01  3.2492807E-01  6.7125016E-04  7.8805344E-05  3.5835463E-03  4.4664701E-03  7.7842700E-06  5.0362112E-06  1.8734392E-03  1.2112528E-04  9.633E-10  0.1201  3.712704   -6.682  3.277000  8.248229  0.0000000E+00  3.7324755E-01  5.1845151E-01  7.7739456E-13  2.2760738E-06  9.0269235E-02  1.0208283E-09  5.6320320E-06  1.8238292E-03  1.2750759E-02  1.404E-07  1.116E-06  1.283E-03  9.481E-01  1.215E+00  9.45E+01  0.00E+00  3.92E+01  0.326292  0.066031  0.0000000E+00  6.2322935324E-02       0.860   196.73   -6.2533   -6.0424    0.5202    0.8875    0.4391    0.8795    0.5582    0.0867    1.9882   -0.2109
252  2.434195108853919E+07   10.223351  4.402236  3.713988  6.6092626E-01  3.2494771E-01  6.7115475E-04  7.8800244E-05  3.5838400E-03  4.4662684E-03  7.7844279E-06  5.0355910E-06  1.8734372E-03  1.2111973E-04  9.595E-10  0.1205  3.713988   -6.685  3.277353  8.248833  0.0000000E+00  3.6915498E-01  5.2071579E-01  7.8790015E-13  2.4187781E-06  9.2097415E-02  9.9789604E-10  5.2802735E-06  1.8238328E-03  1.2750513E-02  1.394E-07  1.135E-06  1.283E-03  9.486E-01  1.212E+00  9.49E+01  0.00E+00  3.95E+01  0.325109  0.066177  0.0000000E+00  6.2102143723E-02       0.864   195.79   -6.2556   -6.0497    0.5046    0.8796    0.4358    0.8742    0.5536    0.0860    1.9735   -0.2059
253  2.435166833233017E+07   10.219640  4.403361  3.715436  6.6090864E-01  3.2496533E-01  6.7106902E-04  7.8795659E-05  3.5841039E-03  4.4660871E-03  7.7845697E-06  5.0350336E-06  1.8734354E-03  1.2111474E-04  9.551E-10  0.1209  3.715436   -6.687  3.277693  8.249442  0.0000000E+00  3.6502447E-01  5.2293717E-01  7.9724381E-13  2.4143009E-06  9.4006370E-02  9.9334438E-10  5.2812366E-06  1.8238368E-03  1.2750044E-02  1.382E-07  1.156E-06  1.284E-03  9.492E-01  1.209E+00  9.52E+01  0.00E+00  3.95E+01  0.323925  0.066348  0.0000000E+00  6.1875897282E-02       0.868   194.76   -6.2584   -6.0582    0.4871    0.8707    0.4321    0.8682    0.5484    0.0853    1.9571   -0.2002
254  2.436149705242715E+07   10.216079  4.404468  3.717141  6.6089324E-01  3.2498073E-01  6.7099399E-04  7.8791646E-05  3.5843349E-03  4.4659285E-03  7.7846938E-06  5.0345458E-06  1.8734338E-03  1.2111038E-04  9.513E-10  0.1214  3.717141   -6.691  3.278041  8.250059  0.0000000E+00  3.6092635E-01  5.2509018E-01  8.0949542E-13  2.3220121E-06  9.5951386E-02  9.9876739E-10  5.4734399E-06  1.8238407E-03  1.2749472E-02  1.371E-07  1.182E-06  1.284E-03  9.499E-01  1.205E+00  9.59E+01  0.00E+00  3.95E+01  0.322405  0.066515  0.0000000E+00  6.1655602718E-02       0.874   193.50   -6.2612   -6.0677    0.4668    0.8603    0.4279    0.8613    0.5424    0.0844    1.9379   -0.1935
255  2.437175083549177E+07   10.212176  4.405428  3.718409  6.6087917E-01  3.2499480E-01  6.7092541E-04  7.8787976E-05  3.5845460E-03  4.4657835E-03  7.7848073E-06  5.0340999E-06  1.8734323E-03  1.2110639E-04  9.462E-10  0.1218  3.718409   -6.693  3.278388  8.250677  0.0000000E+00  3.5679864E-01  5.2717651E-01  8.1582599E-13  2.1953256E-06  9.7992528E-02  1.0146034E-09  5.3623256E-06  1.8238452E-03  1.2749290E-02  1.359E-07  1.200E-06  1.285E-03  9.505E-01  1.202E+00  9.63E+01  0.00E+00  3.95E+01  0.320965  0.066676  0.0000000E+00  6.1422020385E-02       0.877   192.61   -6.2636   -6.0750    0.4518    0.8525    0.4247    0.8561    0.5380    0.0839    1.9237   -0.1885
256  2.438119336689204E+07   10.208655  4.406509  3.719674  6.6086795E-01  3.2500608E-01  6.7087074E-04  7.8785050E-05  3.5847143E-03  4.4656679E-03  7.7848976E-06  5.0337444E-06  1.8734311E-03  1.2110320E-04  9.411E-10  0.1223  3.719674   -6.695  3.278894  8.251316  0.0000000E+00  3.5271377E-01  5.2929155E-01  8.2939385E-13  1.9548079E-06  9.9961928E-02  9.7211413E-10  4.7275327E-06  1.8238495E-03  1.2749941E-02  1.348E-07  1.221E-06  1.286E-03  9.509E-01  1.200E+00  9.66E+01  0.00E+00  3.95E+01  0.320011  0.066845  0.0000000E+00  6.1210979415E-02       0.881   191.74   -6.2663   -6.0828    0.4371    0.8448    0.4216    0.8509    0.5336    0.0833    1.9096   -0.1835
257  2.439105078498624E+07   10.204868  4.407532  3.720935  6.6085604E-01  3.2501793E-01  6.7081292E-04  7.8781955E-05  3.5848924E-03  4.4655456E-03  7.7849933E-06  5.0333684E-06  1.8734299E-03  1.2109984E-04  9.361E-10  0.1227  3.720935   -6.697  3.279320  8.251933  0.0000000E+00  3.4858813E-01  5.3135107E-01  8.3631686E-13  2.2162858E-06  1.0202807E-01  9.6043929E-10  4.8584119E-06  1.8238542E-03  1.2748834E-02  1.337E-07  1.242E-06  1.286E-03  9.514E-01  1.198E+00  9.69E+01  0.00E+00  3.99E+01  0.318968  0.067010  0.0000000E+00  6.0988792677E-02       0.885   190.87   -6.2688   -6.0903    0.4227    0.8371    0.4186    0.8458    0.5293    0.0828    1.8956   -0.1785
258  2.440015733160617E+07   10.201381  4.408524  3.722159  6.6084102E-01  3.2503295E-01  6.7073992E-04  7.8778047E-05  3.5851172E-03  4.4653912E-03  7.7851139E-06  5.0328937E-06  1.8734283E-03  1.2109559E-04  9.316E-10  0.1232  3.722159   -6.699  3.279956  8.252571  0.0000000E+00  3.4448858E-01  5.3344637E-01  8.5204927E-13  1.5872543E-06  1.0403167E-01  8.9728690E-10  4.0008590E-06  1.8238588E-03  1.2750345E-02  1.326E-07  1.262E-06  1.287E-03  9.518E-01  1.196E+00  9.73E+01  0.00E+00  3.99E+01  0.317960  0.067173  0.0000000E+00  6.0785525154E-02       0.889   190.03   -6.2713   -6.0975    0.4087    0.8296    0.4156    0.8409    0.5251    0.0822    1.8821   -0.1738
259  2.440910427428727E+07   10.198219  4.409531  3.723419  6.6082847E-01  3.2504557E-01  6.7067863E-04  7.8774764E-05  3.5853059E-03  4.4652615E-03  7.7852153E-06  5.0324952E-06  1.8734271E-03  1.2109202E-04  9.278E-10  0.1234  3.723419   -6.701  3.280585  8.253196  0.0000000E+00  3.4037596E-01  5.3554016E-01  8.6550097E-13  1.5944884E-06  1.0605038E-01  8.5046736E-10  4.1956117E-06  1.8238634E-03  1.2749568E-02  1.317E-07  1.283E-06  1.288E-03  9.523E-01  1.193E+00  9.77E+01  0.00E+00  3.99E+01  0.316800  0.067331  0.0000000E+00  6.0596720110E-02       0.893   189.16   -6.2738   -6.1047    0.3944    0.8220    0.4126    0.8358    0.5208    0.0816    1.8681   -0.1691
260  2.441844409713877E+07   10.194792  4.410604  3.724728  6.6081617E-01  3.2505786E-01  6.7061880E-04  7.8771560E-05  3.5854902E-03  4.4651350E-03  7.7853142E-06  5.0321061E-06  1.8734258E-03  1.2108854E-04  9.240E-10  0.1238  3.724728   -6.703  3.281120  8.253838  0.0000000E+00  3.3624768E-01  5.3755343E-01  8.6960761E-13  1.8348516E-06  1.0816541E-01  8.4003804E-10  4.2278123E-06  1.8238685E-03  1.2748589E-02  1.307E-07  1.305E-06  1.289E-03  9.528E-01  1.190E+00  9.80E+01  0.00E+00  3.99E+01  0.315566  0.067506  0.0000000E+00  6.0396864731E-02       0.896   188.27   -6.2765   -6.1122    0.3798    0.8141    0.4094    0.8306    0.5163    0.0810    1.8537   -0.1643
261  2.442773084396537E+07   10.191358  4.411513  3.725722  6.6080559E-01  3.2506844E-01  6.7056751E-04  7.8768812E-05  3.5856482E-03  4.4650265E-03  7.7853989E-06  5.0317725E-06  1.8734247E-03  1.2108555E-04  9.190E-10  0.1242  3.725722   -6.704  3.281665  8.254480  0.0000000E+00  3.3213945E-01  5.3951802E-01  8.7702343E-13  1.9220590E-06  1.1030898E-01  8.2954699E-10  4.2699716E-06  1.8238737E-03  1.2747823E-02  1.297E-07  1.322E-06  1.290E-03  9.532E-01  1.188E+00  9.83E+01  0.00E+00  3.99E+01  0.314651  0.067660  0.0000000E+00  6.0198914125E-02       0.899   187.62   -6.2788   -6.1181    0.3688    0.8081    0.4070    0.8266    0.5128    0.0804    1.8428   -0.1606
