line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
147  4.197365015489845E+07    7.989730  3.998676  4.287831  6.8139777E-01  3.1454980E-01  5.9340589E-05  8.9627354E-06  1.2891131E-03  1.1639051E-03  5.6562535E-06  5.0429690E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.287831   -9.108  3.199359  7.876379  0.0000000E+00  9.9610685E-01  3.3727311E-05  8.6427974E-06  2.3137764E-03  3.3154140E-05  4.1301392E-08  6.7327341E-11  5.3625693E-04  4.3374030E-05  0.000E+00  3.456E-05  2.188E-03  8.716E-01  1.273E+00  3.55E+02  0.00E+00  2.20E+02  0.808760  0.034352  0.0000000E+00  9.4440916871E-02       3.523     8.11   -5.2467   -3.2699   -0.8107   -0.2080   -0.0826   -0.2585   -0.1302   -0.0208   -0.5477   -1.9768
148  4.197773216659615E+07    7.989727  3.999477  4.285238  6.8138830E-01  3.1455927E-01  5.9321027E-05  8.9607792E-06  1.2891725E-03  1.1638653E-03  5.6567940E-06  5.0414754E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.285238   -9.107  3.222498  7.883612  0.0000000E+00  9.9610677E-01  3.3727315E-05  8.4037756E-06  2.3137764E-03  3.3448321E-05  4.1301391E-08  6.7875556E-11  5.3625693E-04  4.3374030E-05  0.000E+00  3.378E-05  2.269E-03  8.731E-01  1.268E+00  3.52E+02  0.00E+00  2.17E+02  0.805525  0.034416  0.0000000E+00  9.4440314288E-02       3.511     8.22   -5.2487   -3.2917   -0.8071   -0.2060   -0.0814   -0.2558   -0.1286   -0.0206   -0.5410   -1.9570
149  4.198181402423715E+07    7.989724  4.000257  4.282495  6.8138383E-01  3.1456375E-01  5.9311612E-05  8.9598411E-06  1.2892010E-03  1.1638463E-03  5.6570522E-06  5.0407574E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.282495   -9.106  3.245737  7.890980  0.0000000E+00  9.9610669E-01  3.3727324E-05  8.0876562E-06  2.3137764E-03  3.3837392E-05  4.1301390E-08  6.8834452E-11  5.3625693E-04  4.3374030E-05  0.000E+00  3.288E-05  2.354E-03  8.746E-01  1.264E+00  3.50E+02  0.00E+00  2.14E+02  0.802393  0.034481  0.0000000E+00  9.4439722061E-02       3.498     8.34   -5.2506   -3.3150   -0.8033   -0.2040   -0.0802   -0.2530   -0.1269   -0.0203   -0.5338   -1.9356
150  4.198753134116656E+07    7.989720  4.001315  4.278407  6.8135822E-01  3.1458938E-01  5.9274101E-05  8.9560801E-06  1.2893183E-03  1.1637660E-03  5.6582959E-06  5.0378778E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.278407   -9.104  3.279093  7.901741  0.0000000E+00  9.9610640E-01  3.3727390E-05  7.2117114E-06  2.3137764E-03  3.4915479E-05  4.1301386E-08  7.3531214E-11  5.3625693E-04  4.3374030E-05  0.000E+00  3.164E-05  2.483E-03  8.768E-01  1.260E+00  3.46E+02  0.00E+00  2.10E+02  0.797247  0.034564  0.0000000E+00  9.4438825410E-02       3.479     8.52   -5.2533   -3.3495   -0.7983   -0.2010   -0.0783   -0.2488   -0.1244   -0.0199   -0.5231   -1.9038
151  4.199138142704313E+07    7.989717  4.001875  4.275661  6.8134987E-01  3.1459772E-01  5.9254210E-05  8.9540728E-06  1.2893789E-03  1.1637254E-03  5.6588045E-06  5.0363570E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.275661   -9.104  3.300980  7.908881  0.0000000E+00  9.9610629E-01  3.3727454E-05  6.7566922E-06  2.3137764E-03  3.5475503E-05  4.1301382E-08  7.7631370E-11  5.3625693E-04  4.3374030E-05  0.000E+00  3.084E-05  2.572E-03  8.786E-01  1.255E+00  3.44E+02  0.00E+00  2.08E+02  0.793254  0.034612  0.0000000E+00  9.4438314722E-02       3.467     8.65   -5.2547   -3.3729   -0.7950   -0.1991   -0.0769   -0.2460   -0.1227   -0.0196   -0.5158   -1.8818
152  4.199611887948030E+07    7.989713  4.002966  4.272009  6.8133728E-01  3.1461035E-01  5.9238807E-05  8.9525123E-06  1.2894287E-03  1.1636905E-03  5.6593550E-06  5.0351677E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.272009   -9.104  3.331846  7.918773  0.0000000E+00  9.9610600E-01  3.3727768E-05  5.8653071E-06  2.3137764E-03  3.6572595E-05  4.1301371E-08  9.6590824E-11  5.3625693E-04  4.3374030E-05  0.000E+00  2.972E-05  2.694E-03  8.810E-01  1.249E+00  3.40E+02  0.00E+00  2.04E+02  0.787478  0.034709  0.0000000E+00  9.4437399128E-02       3.450     8.82   -5.2574   -3.4057   -0.7908   -0.1966   -0.0752   -0.2423   -0.1203   -0.0192   -0.5058   -1.8518
153  4.200051223956122E+07    7.989708  4.003551  4.268474  6.8132961E-01  3.1461799E-01  5.9217940E-05  8.9504880E-06  1.2894888E-03  1.1636518E-03  5.6598624E-06  5.0335935E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.268474   -9.102  3.357986  7.927514  0.0000000E+00  9.9610575E-01  3.3728772E-05  5.1413352E-06  2.3137764E-03  3.7463643E-05  4.1301348E-08  1.5350890E-10  5.3625693E-04  4.3374030E-05  0.000E+00  2.878E-05  2.808E-03  8.830E-01  1.243E+00  3.38E+02  0.00E+00  2.00E+02  0.782432  0.034762  0.0000000E+00  9.4436683360E-02       3.434     8.98   -5.2589   -3.4366   -0.7871   -0.1944   -0.0733   -0.2390   -0.1181   -0.0188   -0.4959   -1.8222
154  4.200526973917966E+07    7.989705  4.004204  4.264714  6.8131089E-01  3.1463674E-01  5.9184401E-05  8.9472593E-06  1.2895874E-03  1.1635872E-03  5.6608553E-06  5.0310584E-07  5.3625480E-04  4.3373858E-05  0.000E+00  0.0000  4.264714   -9.102  3.385027  7.936685  0.0000000E+00  9.9610558E-01  3.3729948E-05  4.5258636E-06  2.3137763E-03  3.8221151E-05  4.1301327E-08  2.1763340E-10  5.3625693E-04  4.3374030E-05  0.000E+00  2.774E-05  2.935E-03  8.851E-01  1.238E+00  3.34E+02  0.00E+00  1.96E+02  0.777423  0.034820  0.0000000E+00  9.4436119127E-02       3.417     9.16   -5.2605   -3.4703   -0.7837   -0.1923   -0.0712   -0.2358   -0.1156   -0.0183   -0.4850   -1.7903
155  4.200980865849782E+07    7.989701  4.004604  4.260644  6.8129765E-01  3.1464997E-01  5.9169345E-05  8.9456852E-06  1.2896382E-03  1.1635508E-03  5.6614151E-06  5.0298824E-07  5.3625481E-04  4.3373858E-05  0.000E+00  0.0000  4.260644   -9.101  3.412202  7.945955  0.0000000E+00  9.9610531E-01  3.3736013E-05  3.7288485E-06  2.3137761E-03  3.9202105E-05  4.1301252E-08  5.3265810E-10  5.3625693E-04  4.3374030E-05  0.000E+00  2.678E-05  3.064E-03  8.875E-01  1.231E+00  3.31E+02  0.00E+00  1.93E+02  0.771405  0.034862  0.0000000E+00  9.4435378657E-02       3.398     9.35   -5.2615   -3.5062   -0.7798   -0.1899   -0.0691   -0.2322   -0.1129   -0.0177   -0.4735   -1.7553
156  4.201451700960645E+07    7.989697  4.005168  4.256289  6.8128424E-01  3.1466341E-01  5.9155399E-05  8.9441883E-06  1.2896872E-03  1.1635148E-03  5.6619500E-06  5.0287825E-07  5.3625481E-04  4.3373858E-05  0.000E+00  0.0000  4.256289   -9.100  3.440820  7.955787  0.0000000E+00  9.9610504E-01  3.3755275E-05  2.8320399E-06  2.3137753E-03  4.0305893E-05  4.1301092E-08  1.5299004E-09  5.3625693E-04  4.3374030E-05  0.000E+00  2.573E-05  3.208E-03  8.896E-01  1.226E+00  3.27E+02  0.00E+00  1.89E+02  0.765925  0.034914  0.0000000E+00  9.4434623277E-02       3.379     9.56   -5.2629   -3.5453   -0.7752   -0.1873   -0.0670   -0.2282   -0.1101   -0.0172   -0.4614   -1.7176
157  4.201851221382504E+07    7.989695  4.005355  4.252420  6.8127775E-01  3.1466990E-01  5.9137336E-05  8.9424722E-06  1.2897380E-03  1.1634826E-03  5.6623782E-06  5.0274291E-07  5.3625481E-04  4.3373858E-05  0.000E+00  0.0000  4.252420   -9.099  3.463973  7.963847  0.0000000E+00  9.9610466E-01  3.3775899E-05  1.7019910E-06  2.3137744E-03  4.1696742E-05  4.1300952E-08  2.6572413E-09  5.3625693E-04  4.3374030E-05  0.000E+00  2.485E-05  3.329E-03  8.917E-01  1.221E+00  3.24E+02  0.00E+00  1.85E+02  0.760239  0.034944  0.0000000E+00  9.4434088385E-02       3.362     9.75   -5.2634   -3.5794   -0.7708   -0.1849   -0.0652   -0.2246   -0.1077   -0.0168   -0.4509   -1.6840
158  4.202318772238976E+07    7.989691  4.005508  4.247547  6.8125930E-01  3.1468832E-01  5.9113210E-05  8.9400084E-06  1.2898160E-03  1.1634280E-03  5.6632178E-06  5.0255629E-07  5.3625481E-04  4.3373858E-05  0.000E+00  0.0000  4.247547   -9.098  3.492113  7.973691  0.0000000E+00  9.9610429E-01  3.3871345E-05  8.6178883E-07  2.3137701E-03  4.2730895E-05  4.1300469E-08  8.2572569E-09  5.3625693E-04  4.3374030E-05  0.000E+00  2.382E-05  3.483E-03  8.943E-01  1.214E+00  3.20E+02  0.00E+00  1.81E+02  0.753104  0.034974  0.0000000E+00  9.4433335011E-02       3.341     9.99   -5.2638   -3.6222   -0.7648   -0.1818   -0.0632   -0.2198   -0.1047   -0.0163   -0.4379   -1.6416
159  4.202744859763104E+07    7.989687  4.005740  4.242910  6.8124494E-01  3.1470271E-01  5.9095358E-05  8.9381256E-06  1.2898765E-03  1.1633847E-03  5.6638267E-06  5.0241678E-07  5.3625481E-04  4.3373858E-05  0.000E+00  0.0000  4.242910   -9.097  3.518356  7.982901  0.0000000E+00  9.9610388E-01  3.4156843E-05  5.0288962E-07  2.3137558E-03  4.3172722E-05  4.1299459E-08  2.6610529E-08  5.3625693E-04  4.3374031E-05  0.000E+00  2.291E-05  3.631E-03  8.964E-01  1.208E+00  3.17E+02  0.00E+00  1.77E+02  0.747395  0.035006  0.0000000E+00  9.4432594801E-02       3.321    10.23   -5.2643   -3.6630   -0.7588   -0.1787   -0.0614   -0.2151   -0.1019   -0.0158   -0.4258   -1.6014
